Model,mean_test_score,mean_fit_time,mean_score_time,values,params
SVC,0.862475442043222,0.31821565628051757,0.05746018886566162,"[ 0.86764706  0.88970588  0.82309582  0.87469287  0.83783784  0.86486486
  0.87714988  0.88206388  0.84029484  0.86732187]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8587917485265226,0.3072565793991089,0.060699868202209475,"[ 0.86764706  0.87990196  0.81081081  0.88452088  0.84275184  0.84766585
  0.87714988  0.87223587  0.83538084  0.86977887]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.856827111984283,1.7408178091049193,0.08824219703674316,"[ 0.86519608  0.85294118  0.82309582  0.87469287  0.84766585  0.85995086
  0.87960688  0.86486486  0.84029484  0.85995086]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8546168958742633,1.7802578210830688,0.08756210803985595,"[ 0.87009804  0.85294118  0.81818182  0.87223587  0.84520885  0.85749386
  0.87469287  0.85749386  0.84275184  0.85503686]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8541257367387033,0.3643839359283447,0.05342850685119629,"[ 0.83823529  0.87254902  0.82063882  0.88452088  0.84520885  0.85257985
  0.86486486  0.85995086  0.84766585  0.85503686]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8519155206286837,0.40863373279571535,0.05260598659515381,"[ 0.84558824  0.85784314  0.81818182  0.86977887  0.84029484  0.84520885
  0.86977887  0.85995086  0.85749386  0.85503686]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8509332023575639,0.3163205623626709,0.06621532440185547,"[ 0.85294118  0.86519608  0.81572482  0.87714988  0.83292383  0.84275184
  0.86732187  0.86977887  0.82309582  0.86240786]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8457760314341847,0.33982281684875487,0.07257218360900879,"[ 0.85294118  0.8627451   0.81326781  0.87223587  0.82063882  0.83292383
  0.86977887  0.84520885  0.83046683  0.85749386]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8428290766208252,1.7955036401748656,0.0889958381652832,"[ 0.8627451   0.84313725  0.80589681  0.85995086  0.83292383  0.84766585
  0.85503686  0.83292383  0.84029484  0.84766585]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8425834970530451,0.3087951421737671,0.05678648948669433,"[ 0.84558824  0.87254902  0.81081081  0.86486486  0.82555283  0.83046683
  0.85503686  0.84766585  0.83046683  0.84275184]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8386542239685658,1.7758994102478027,0.08920760154724121,"[ 0.84803922  0.83823529  0.7960688   0.85749386  0.83292383  0.83783784
  0.85749386  0.83783784  0.83292383  0.84766585]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8352161100196464,0.2889880657196045,0.05852212905883789,"[ 0.84313725  0.85784314  0.7960688   0.85749386  0.82309582  0.81818182
  0.85503686  0.84029484  0.82309582  0.83783784]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8303045186640472,2.6976877212524415,0.10501813888549805,"[ 0.82843137  0.82352941  0.78624079  0.83783784  0.83292383  0.85012285
  0.84520885  0.83292383  0.83292383  0.83292383]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8300589390962672,1.7489119529724122,0.08860828876495361,"[ 0.8504902   0.82843137  0.7960688   0.83783784  0.82309582  0.82555283
  0.84275184  0.83292383  0.83046683  0.83292383]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8295677799607073,2.6764901638031007,0.10569465160369873,"[ 0.84558824  0.83333333  0.78624079  0.83538084  0.82063882  0.84520885
  0.84275184  0.83783784  0.81572482  0.83292383]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8285854616895875,1.7582863330841065,0.08779771327972412,"[ 0.8504902   0.82352941  0.79361179  0.84029484  0.82309582  0.82063882
  0.84275184  0.83046683  0.82800983  0.83292383]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8266208251473477,2.695764493942261,0.10620353221893311,"[ 0.83088235  0.82598039  0.77886978  0.83292383  0.83538084  0.84520885
  0.84029484  0.81818182  0.82309582  0.83538084]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8226915520628684,2.693846869468689,0.10572483539581298,"[ 0.82107843  0.82598039  0.77149877  0.82555283  0.83783784  0.83538084
  0.83783784  0.81572482  0.82555283  0.83046683]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8202357563850687,2.7047461748123167,0.10578265190124511,"[ 0.81617647  0.82598039  0.76904177  0.81572482  0.83538084  0.83292383
  0.83538084  0.81326781  0.82800983  0.83046683]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8202357563850687,2.6728625774383543,0.1058957815170288,"[ 0.81617647  0.82598039  0.76904177  0.81818182  0.83538084  0.83292383
  0.83292383  0.81326781  0.82800983  0.83046683]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8172888015717092,0.281134295463562,0.07126061916351319,"[ 0.83088235  0.84558824  0.78869779  0.84520885  0.8009828   0.8009828
  0.83783784  0.80589681  0.80835381  0.80835381]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.8109037328094303,0.30256476402282717,0.07782349586486817,"[ 0.82107843  0.84068627  0.77886978  0.83292383  0.78869779  0.7960688
  0.83538084  0.8034398   0.8034398   0.80835381]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.793467583497053,0.3684347867965698,0.08789358139038086,"[ 0.80637255  0.81372549  0.75921376  0.80835381  0.77395577  0.7985258
  0.81572482  0.7960688   0.78132678  0.78132678]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.7843811394891945,0.44748721122741697,0.09741106033325195,"[ 0.78431373  0.80392157  0.75184275  0.7960688   0.76412776  0.79361179
  0.80589681  0.8009828   0.78132678  0.76167076]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 100000}"
SVC,0.7826620825147348,1.9228422403335572,0.032706403732299806,"[ 0.76470588  0.81372549  0.73955774  0.80835381  0.76658477  0.7985258
  0.81572482  0.76904177  0.77886978  0.77149877]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7826620825147348,1.9331205844879151,0.03286154270172119,"[ 0.76470588  0.81372549  0.73955774  0.80835381  0.76658477  0.7985258
  0.81572482  0.76904177  0.77886978  0.77149877]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7826620825147348,1.917890763282776,0.032721853256225585,"[ 0.76470588  0.81372549  0.73955774  0.80835381  0.76658477  0.7985258
  0.81572482  0.76904177  0.77886978  0.77149877]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7826620825147348,1.8981388807296753,0.03288013935089111,"[ 0.76470588  0.81372549  0.73955774  0.80835381  0.76658477  0.7985258
  0.81572482  0.76904177  0.77886978  0.77149877]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7824165029469549,1.0104899644851684,0.03313088417053223,"[ 0.76960784  0.80882353  0.73955774  0.80589681  0.76904177  0.8034398
  0.81572482  0.76658477  0.77641278  0.76904177]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7824165029469549,1.0098947286605835,0.03283860683441162,"[ 0.76960784  0.80882353  0.73955774  0.80589681  0.76904177  0.8034398
  0.81572482  0.76658477  0.77641278  0.76904177]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7824165029469549,1.013285255432129,0.03273012638092041,"[ 0.76960784  0.80882353  0.73955774  0.80589681  0.76904177  0.8034398
  0.81572482  0.76658477  0.77641278  0.76904177]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7824165029469549,1.0110422134399415,0.03351285457611084,"[ 0.76960784  0.80882353  0.73955774  0.80589681  0.76904177  0.8034398
  0.81572482  0.76658477  0.77641278  0.76904177]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7821709233791748,0.6419903039932251,0.03332428932189942,"[ 0.76960784  0.80392157  0.74201474  0.8034398   0.76904177  0.8034398
  0.81572482  0.77149877  0.77395577  0.76904177]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7821709233791748,0.6358936071395874,0.033368158340454104,"[ 0.76960784  0.80392157  0.74201474  0.8034398   0.76904177  0.8034398
  0.81572482  0.77149877  0.77395577  0.76904177]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7821709233791748,0.6319036722183228,0.03291277885437012,"[ 0.76960784  0.80392157  0.74201474  0.8034398   0.76904177  0.8034398
  0.81572482  0.77149877  0.77395577  0.76904177]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7821709233791748,0.6289837598800659,0.03299224376678467,"[ 0.76960784  0.80392157  0.74201474  0.8034398   0.76904177  0.8034398
  0.81572482  0.77149877  0.77395577  0.76904177]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.781188605108055,3.0126819610595703,0.03286552429199219,"[ 0.76715686  0.81862745  0.73710074  0.80835381  0.75184275  0.8034398
  0.81572482  0.76167076  0.77395577  0.77395577]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.781188605108055,2.9937885761260987,0.032751607894897464,"[ 0.76715686  0.81862745  0.73710074  0.80835381  0.75184275  0.8034398
  0.81572482  0.76167076  0.77395577  0.77395577]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.781188605108055,2.9854016065597535,0.03294117450714111,"[ 0.76715686  0.81862745  0.73710074  0.80835381  0.75184275  0.8034398
  0.81572482  0.76167076  0.77395577  0.77395577]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.781188605108055,3.0234034776687624,0.03279831409454346,"[ 0.76715686  0.81862745  0.73710074  0.80835381  0.75184275  0.8034398
  0.81572482  0.76167076  0.77395577  0.77395577]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7762770137524558,7.870197319984436,0.032666587829589845,"[ 0.77696078  0.81127451  0.74447174  0.80835381  0.76658477  0.78624079
  0.8034398   0.75184275  0.74938575  0.76412776]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7762770137524558,7.870943188667297,0.03267989158630371,"[ 0.77696078  0.81127451  0.74447174  0.80835381  0.76658477  0.78624079
  0.8034398   0.75184275  0.74938575  0.76412776]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7762770137524558,7.89223427772522,0.03324804306030273,"[ 0.77696078  0.81127451  0.74447174  0.80835381  0.76658477  0.78624079
  0.8034398   0.75184275  0.74938575  0.76412776]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7762770137524558,8.014992785453796,0.03258798122406006,"[ 0.77696078  0.81127451  0.74447174  0.80835381  0.76658477  0.78624079
  0.8034398   0.75184275  0.74938575  0.76412776]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7522102161100196,11.391505122184753,0.03394925594329834,"[ 0.72058824  0.77941176  0.73464373  0.76658477  0.74692875  0.75429975
  0.76658477  0.75429975  0.74938575  0.74938575]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7522102161100196,11.35951762199402,0.0329953670501709,"[ 0.72058824  0.77941176  0.73464373  0.76658477  0.74692875  0.75429975
  0.76658477  0.75429975  0.74938575  0.74938575]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7522102161100196,11.382484936714173,0.03332507610321045,"[ 0.72058824  0.77941176  0.73464373  0.76658477  0.74692875  0.75429975
  0.76658477  0.75429975  0.74938575  0.74938575]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.7522102161100196,11.403295207023621,0.032899212837219236,"[ 0.72058824  0.77941176  0.73464373  0.76658477  0.74692875  0.75429975
  0.76658477  0.75429975  0.74938575  0.74938575]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'linear', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8565863847732544,0.0686086893081665,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8799601078033448,0.06935722827911377,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8685444831848145,0.06877720355987549,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8750346183776856,0.06986021995544434,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8790710687637329,0.06942541599273681,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8667436838150024,0.06870026588439941,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8619828701019288,0.06865618228912354,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8360098600387573,0.06842315196990967,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8601420164108277,0.06875715255737305,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8768924951553345,0.06890387535095215,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 1, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8591005802154541,0.06888809204101562,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8714107036590576,0.06899013519287109,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8795289278030396,0.06836621761322022,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8704668760299683,0.06927049160003662,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8857915163040161,0.06933505535125732,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8600387811660767,0.06853067874908447,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 50, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8806859254837036,0.06957826614379883,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 2, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8699285507202148,0.06914551258087158,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8769640684127807,0.0692833423614502,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8769432067871094,0.06875379085540771,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8843823432922363,0.06932158470153808,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8640709638595581,0.06974434852600098,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.8760768175125122,0.06912505626678467,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 5, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'sigmoid', 'max_iter': 100000}"
SVC,0.08177799607072692,0.7944257736206055,0.06432905197143554,"[ 0.06127451  0.09313725  0.07371007  0.07616708  0.07862408  0.09336609
  0.08353808  0.07862408  0.08845209  0.09090909]","{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.001, 'kernel': 'sigmoid', 'max_iter': 100000}"
